Func_id,Func_name,MMB1,MMB2,MSB1,MSB2,Sum
COG4714,Uncharacterized membrane-anchored protein conserved in bacteria,0,0,0,1,1
COG4715,Uncharacterized conserved protein,0,0,0,0,0
COG4716,Myosin-crossreactive antigen,0,0,0,0,0
COG4717,Uncharacterized conserved protein,0,0,0,0,0
COG4718,Phage-related protein,0,0,0,0,0
COG4719,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4720,Predicted membrane protein,0,0,0,0,0
COG4721,Predicted membrane protein,0,0,14,0,14
COG4722,Phage-related protein,0,0,0,0,0
COG4723,"Phage-related protein, tail component",0,0,0,8,8
COG4724,Endo-beta-N-acetylglucosaminidase D,0,0,0,0,0
COG4725,"Transcriptional activator, adenine-specific DNA methyltransferase",0,0,0,0,0
COG4726,Tfp pilus assembly protein PilX,0,1,0,0,1
COG4727,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4728,Uncharacterized protein conserved in bacteria,0,1,14,0,15
COG4729,Uncharacterized conserved protein,0,0,0,0,0
COG4731,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4732,Predicted membrane protein,0,0,0,0,0
COG4733,"Phage-related protein, tail component",0,0,0,1,1
COG4734,Antirestriction protein,0,0,0,0,0
COG4735,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4736,"Cbb3-type cytochrome oxidase, subunit 3",0,0,0,0,0
COG4737,Uncharacterized protein conserved in bacteria,0,2,0,0,2
COG4738,Predicted transcriptional regulator,0,0,0,0,0
COG4739,Uncharacterized protein containing a ferredoxin domain,0,0,0,0,0
COG4740,Predicted metalloprotease,0,0,0,0,0
COG4741,Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase,0,0,0,0,0
COG4742,Predicted transcriptional regulator,0,0,0,0,0
COG4743,Predicted membrane protein,0,0,0,0,0
COG4744,Uncharacterized conserved protein,0,0,0,0,0
COG4745,Predicted membrane-bound mannosyltransferase,0,0,0,4,4
COG4746,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4747,ACT domain-containing protein,0,0,0,0,0
COG4748,Uncharacterized conserved protein,0,0,0,0,0
COG4749,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4750,CTP:phosphocholine cytidylyltransferase involved in choline phosphorylation for cell surface LPS epitopes,0,0,0,0,0
COG4752,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4753,Response regulator containing CheY-like receiver domain and AraC-type DNA-binding domain,1,4,0,10,15
COG4754,Uncharacterized conserved protein,0,0,0,0,0
COG4755,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4756,Predicted cation transporter,0,0,0,0,0
COG4757,Predicted alpha/beta hydrolase,0,0,0,0,0
COG4758,Predicted membrane protein,0,0,0,0,0
COG4759,Uncharacterized protein conserved in bacteria containing thioredoxin-like domain,0,0,0,0,0
COG4760,Predicted membrane protein,0,0,15,1,16
COG4762,Uncharacterized protein conserved in bacteria,0,2,15,0,17
COG4763,Predicted membrane protein,0,0,0,0,0
COG4764,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4765,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4766,Ethanolamine utilization protein,0,0,0,0,0
COG4767,Glycopeptide antibiotics resistance protein,0,0,19,0,19
COG4768,Uncharacterized protein containing a divergent version of the methyl-accepting chemotaxis-like domain,0,0,0,0,0
COG4769,Predicted membrane protein,0,0,0,0,0
COG4770,"Acetyl/propionyl-CoA carboxylase, alpha subunit",1,8,144,20,173
COG4771,Outer membrane receptor for ferrienterochelin and colicins,1,2,0,3,6
COG4772,Outer membrane receptor for Fe3+-dicitrate,0,4,0,2,6
COG4773,Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid,1,3,0,1,5
COG4774,Outer membrane receptor for monomeric catechols,0,11,0,2,13
COG4775,Outer membrane protein/protective antigen OMA87,2,7,0,12,21
COG4776,Exoribonuclease II,0,0,0,0,0
COG4778,"ABC-type phosphonate transport system, ATPase component",0,0,0,0,0
COG4779,"ABC-type enterobactin transport system, permease component",0,1,37,6,44
COG4781,Membrane domain of membrane-anchored glycerophosphoryl diester phosphodiesterase,0,0,0,0,0
COG4782,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4783,"Putative Zn-dependent protease, contains TPR repeats",1,12,0,24,37
COG4784,Putative Zn-dependent protease,1,0,0,1,2
COG4785,"Lipoprotein NlpI, contains TPR repeats",0,1,0,3,4
COG4786,Flagellar basal body rod protein,0,1,0,0,1
COG4787,Flagellar basal body rod protein,0,2,0,0,2
COG4789,"Type III secretory pathway, component EscV",0,0,0,0,0
COG4790,"Type III secretory pathway, component EscR",0,0,0,0,0
COG4791,"Type III secretory pathway, component EscT",0,0,0,0,0
COG4792,"Type III secretory pathway, component EscU",0,0,0,0,0
COG4794,"Type III secretory pathway, component EscS",0,0,0,0,0
COG4795,"Type II secretory pathway, component PulJ",0,0,0,0,0
COG4796,"Type II secretory pathway, component HofQ",2,2,0,0,4
COG4797,Predicted regulatory domain of a methyltransferase,0,0,0,0,0
COG4798,Predicted methyltransferase,0,0,0,0,0
COG4799,"Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)",1,16,85,25,127
COG4800,Predicted transcriptional regulator with an HTH domain,0,0,0,0,0
COG4801,Predicted acyltransferase,0,0,0,0,0
COG4802,"Ferredoxin-thioredoxin reductase, catalytic subunit",0,0,0,8,8
COG4803,Predicted membrane protein,0,0,0,0,0
COG4804,Uncharacterized conserved protein,0,4,24,3,31
COG4805,Uncharacterized protein conserved in bacteria,1,0,22,28,51
COG4806,L-rhamnose isomerase,0,0,0,0,0
COG4807,Uncharacterized protein conserved in bacteria,0,1,0,0,1
COG4808,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4809,Archaeal ADP-dependent phosphofructokinase/glucokinase,0,0,0,0,0
COG4810,Ethanolamine utilization protein,0,0,0,0,0
COG4811,Predicted membrane protein,0,0,0,0,0
COG4812,Ethanolamine utilization cobalamin adenosyltransferase,0,0,0,0,0
COG4813,Trehalose utilization protein,0,0,0,2,2
COG4814,Uncharacterized protein with an alpha/beta hydrolase fold,0,0,0,0,0
COG4815,Uncharacterized protein conserved in bacteria,0,1,13,1,15
COG4816,Ethanolamine utilization protein,0,0,0,0,0
COG4817,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4818,Predicted membrane protein,0,0,13,1,14
COG4819,"Ethanolamine utilization protein, possible chaperonin protecting lyase from inhibition",0,0,0,0,0
COG4820,"Ethanolamine utilization protein, possible chaperonin",0,0,0,0,0
COG4821,Uncharacterized protein containing SIS (Sugar ISomerase) phosphosugar binding domain,0,0,0,0,0
COG4822,"Cobalamin biosynthesis protein CbiK, Co2+ chelatase",0,0,0,0,0
COG4823,Abortive infection bacteriophage resistance protein,0,0,0,0,0
COG4824,Phage-related holin (Lysis protein),0,0,0,0,0
COG4825,Uncharacterized membrane-anchored protein conserved in bacteria,0,0,0,0,0
COG4826,Serine protease inhibitor,0,1,0,0,1
COG4827,Predicted transporter,0,0,0,0,0
COG4828,Predicted membrane protein,0,0,0,1,1
COG4829,Muconolactone delta-isomerase,0,1,15,2,18
COG4830,Ribosomal protein S26,0,0,0,1,1
COG4831,Uncharacterized conserved protein,0,0,0,0,0
COG4832,Uncharacterized conserved protein,0,0,4,0,4
COG4833,Predicted glycosyl hydrolase,0,0,20,1,21
COG4834,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4835,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4836,Predicted membrane protein,0,0,0,0,0
COG4837,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4838,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4839,Protein required for the initiation of cell division,0,0,0,0,0
COG4840,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4841,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4842,Uncharacterized protein conserved in bacteria,0,0,15,0,15
COG4843,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4844,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4845,Chloramphenicol O-acetyltransferase,0,1,0,0,1
COG4846,Membrane protein involved in cytochrome C biogenesis,0,0,0,0,0
COG4847,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4848,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4849,Uncharacterized protein conserved in bacteria,0,1,0,0,1
COG4850,Uncharacterized conserved protein,0,0,16,1,17
COG4851,Protein involved in sex pheromone biosynthesis,0,0,0,0,0
COG4852,Predicted membrane protein,0,0,0,0,0
COG4853,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4854,Predicted membrane protein,0,0,0,0,0
COG4855,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4856,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4857,Predicted kinase,0,0,0,0,0
COG4858,Uncharacterized membrane-bound protein conserved in bacteria,0,0,0,0,0
COG4859,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4860,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4861,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4862,"Negative regulator of genetic competence, sporulation and motility",0,0,0,0,0
COG4863,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4864,Uncharacterized protein conserved in bacteria,0,1,0,1,2
COG4865,Glutamate mutase epsilon subunit,0,2,0,1,3
COG4866,Uncharacterized conserved protein,0,0,0,0,0
COG4867,Uncharacterized protein with a von Willebrand factor type A (vWA) domain,0,3,0,4,7
COG4868,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4869,Propanediol utilization protein,0,0,0,0,0
COG4870,Cysteine protease,0,0,2,2,4
COG4871,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4872,Predicted membrane protein,0,0,0,0,0
COG4873,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4874,Uncharacterized protein conserved in bacteria containing a pentein-type domain,0,1,0,3,4
COG4875,Uncharacterized protein conserved in bacteria with a cystatin-like fold,0,0,0,1,1
COG4876,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4877,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4878,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4879,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4880,Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats,0,0,0,0,0
COG4881,Predicted membrane protein,0,0,0,0,0
COG4882,"Predicted aminopeptidase, Iap family",0,0,0,0,0
COG4883,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4884,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4885,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4886,Leucine-rich repeat (LRR) protein,0,0,0,0,0
COG4887,Uncharacterized metal-binding protein conserved in archaea,0,0,0,0,0
COG4888,Uncharacterized Zn ribbon-containing protein,0,0,0,0,0
COG4889,Predicted helicase,1,0,0,0,1
COG4890,Predicted outer membrane lipoprotein,0,0,0,0,0
COG4891,Uncharacterized conserved protein,0,0,0,1,1
COG4892,Predicted heme/steroid binding protein,0,0,0,0,0
COG4893,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4894,Uncharacterized conserved protein,0,0,13,0,13
COG4895,Uncharacterized conserved protein,0,0,0,1,1
COG4896,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4897,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4898,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4899,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4900,Predicted metallopeptidase,0,0,0,0,0
COG4901,Ribosomal protein S25,0,0,0,0,0
COG4902,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4903,Genetic competence transcription factor,0,0,0,0,0
COG4904,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4905,Predicted membrane protein,0,0,0,0,0
COG4906,Predicted membrane protein,0,0,0,0,0
COG4907,Predicted membrane protein,0,1,0,2,3
COG4908,Uncharacterized protein containing a NRPS condensation (elongation) domain,0,0,0,0,0
COG4909,"Propanediol dehydratase, large subunit",0,0,0,0,0
COG4910,"Propanediol dehydratase, small subunit",0,0,0,0,0
COG4911,Uncharacterized conserved protein,0,0,0,2,2
COG4912,Predicted DNA alkylation repair enzyme,0,0,3,1,4
COG4913,Uncharacterized protein conserved in bacteria,0,0,26,1,27
COG4914,Predicted nucleotidyltransferase,0,0,0,0,0
COG4915,5-bromo-4-chloroindolyl phosphate hydrolysis protein,0,0,0,0,0
COG4916,Uncharacterized protein containing a TIR (Toll-Interleukin 1-resistance) domain,0,0,0,0,0
COG4917,Ethanolamine utilization protein,0,0,0,0,0
COG4918,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4919,Ribosomal protein S30,0,0,0,0,0
COG4920,Predicted membrane protein,0,0,0,0,0
COG4921,Uncharacterized protein conserved in archaea,0,0,0,0,0
COG4922,Uncharacterized protein conserved in bacteria,1,1,2,3,7
COG4923,Uncharacterized conserved protein,0,0,0,3,3
COG4924,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4925,Uncharacterized conserved protein,0,0,0,0,0
COG4926,Phage-related protein,0,0,0,0,0
COG4927,Predicted choloylglycine hydrolase,0,0,0,0,0
COG4928,Predicted P-loop ATPase,0,0,12,1,13
COG4929,Uncharacterized membrane-anchored protein,0,0,0,0,0
COG4930,Predicted ATP-dependent Lon-type protease,0,0,0,0,0
COG4932,Predicted outer membrane protein,0,0,16,0,16
COG4933,Uncharacterized conserved protein,0,0,0,0,0
COG4934,Predicted protease,0,0,0,1,1
COG4935,Regulatory P domain of the subtilisin-like proprotein convertases and other proteases,0,0,0,0,0
COG4936,Predicted sensor domain,0,0,0,0,0
COG4937,Predicted regulatory domain of prephenate dehydrogenase,0,0,0,0,0
COG4938,Uncharacterized conserved protein,0,0,0,0,0
COG4939,"Major membrane immunogen, membrane-anchored lipoprotein",0,0,0,0,0
COG4940,Competence protein ComGF,0,0,0,0,0
COG4941,Predicted RNA polymerase sigma factor containing a TPR repeat domain,0,6,0,15,21
COG4942,Membrane-bound metallopeptidase,0,3,1,9,13
COG4943,Predicted signal transduction protein containing sensor and EAL domains,0,2,0,1,3
COG4944,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4945,Membrane-anchored protein predicted to be involved in regulation of amylopullulanase,0,0,0,0,0
COG4946,Uncharacterized protein related to the periplasmic component of the Tol biopolymer transport system,1,3,0,3,7
COG4947,Uncharacterized protein conserved in bacteria,0,5,0,1,6
COG4948,L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily,0,10,103,25,138
COG4949,Uncharacterized membrane-anchored protein conserved in bacteria,0,2,0,0,2
COG4950,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4951,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4952,Predicted sugar isomerase,0,0,0,1,1
COG4953,Membrane carboxypeptidase/penicillin-binding protein PbpC,1,0,0,4,5
COG4954,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4955,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4956,Integral membrane protein (PIN domain superfamily),1,1,2,4,8
COG4957,Predicted transcriptional regulator,1,0,0,1,2
COG4959,"Type IV secretory pathway, protease TraF",0,0,0,1,1
COG4960,"Flp pilus assembly protein, protease CpaA",0,0,0,0,0
COG4961,Flp pilus assembly protein TadG,0,3,0,0,3
COG4962,"Flp pilus assembly protein, ATPase CpaF",1,3,28,10,42
COG4963,"Flp pilus assembly protein, ATPase CpaE",0,6,0,3,9
COG4964,"Flp pilus assembly protein, secretin CpaC",0,3,0,8,11
COG4965,Flp pilus assembly protein TadB,0,3,40,2,45
COG4966,Tfp pilus assembly protein PilW,0,1,0,0,1
COG4967,Tfp pilus assembly protein PilV,0,3,0,1,4
COG4968,Tfp pilus assembly protein PilE,2,0,0,4,6
COG4969,"Tfp pilus assembly protein, major pilin PilA",0,1,0,0,1
COG4970,Tfp pilus assembly protein FimT,1,2,0,1,4
COG4972,"Tfp pilus assembly protein, ATPase PilM",3,5,0,6,14
COG4973,Site-specific recombinase XerC,0,1,0,0,1
COG4974,Site-specific recombinase XerD,2,23,62,34,121
COG4975,Putative glucose uptake permease,0,0,0,0,0
COG4976,Predicted methyltransferase (contains TPR repeat),0,0,0,0,0
COG4977,Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain,0,32,0,9,41
COG4978,"Transcriptional regulator, effector-binding domain/component",0,0,0,0,0
COG4980,Gas vesicle protein,0,0,0,0,0
COG4981,Enoyl reductase domain of yeast-type FAS1,0,0,0,0,0
COG4982,3-oxoacyl-[acyl-carrier protein] reductase,0,0,0,0,0
COG4983,Uncharacterized conserved protein,0,1,0,0,1
COG4984,Predicted membrane protein,0,0,0,0,0
COG4985,"ABC-type phosphate transport system, auxiliary component",0,1,0,0,1
COG4986,"ABC-type anion transport system, duplicated permease component",0,0,0,0,0
COG4987,"ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components",0,0,8,0,8
COG4988,"ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components",0,1,31,1,33
COG4989,Predicted oxidoreductase,0,0,0,0,0
COG4990,Uncharacterized protein conserved in bacteria,0,0,0,0,0
COG4991,Uncharacterized protein with a bacterial SH3 domain homologue,0,0,0,0,0
COG4992,Ornithine/acetylornithine aminotransferase,0,8,14,6,28
COG4993,Glucose dehydrogenase,4,13,1,32,50
COG4994,Uncharacterized protein conserved in bacteria,0,0,2,0,2
COG4995,Uncharacterized protein conserved in bacteria,1,8,0,4,13
COG4996,Predicted phosphatase,0,0,0,0,0
COG4997,Uncharacterized conserved protein,0,0,0,0,0
COG4998,Predicted endonuclease (RecB family),0,0,0,0,0
COG4999,Uncharacterized domain of BarA-like signal transduction histidine kinases,0,0,0,0,0
COG5000,Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation,1,4,3,15,23
COG5001,"Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain",0,7,14,1,22
COG5002,Signal transduction histidine kinase,2,5,21,27,55
COG5003,Mu-like prophage protein gp37,0,0,0,0,0
COG5004,P2-like prophage tail protein X,0,0,0,0,0
COG5005,Mu-like prophage protein gpG,0,0,0,0,0
COG5006,"Predicted permease, DMT superfamily",0,3,45,6,54
COG5007,"Predicted transcriptional regulator, BolA superfamily",0,1,0,0,1
COG5008,"Tfp pilus assembly protein, ATPase PilU",0,7,0,1,8
COG5009,Membrane carboxypeptidase/penicillin-binding protein,2,6,0,12,20
COG5010,"Flp pilus assembly protein TadD, contains TPR repeats",1,7,1,11,20
COG5011,Uncharacterized protein conserved in bacteria,0,0,0,0,0
